row_id,hotel,arrival_date_year,arrival_date_month,actual_is_canceled,predicted_cancel_prob
96807,City Hotel,2016,September,0,0.22801190476190475
108891,City Hotel,2017,March,0,0.08
2214,Resort Hotel,2015,October,1,0.6011111111111112
46856,City Hotel,2016,January,1,0.26
9014,Resort Hotel,2016,October,1,0.64
71266,City Hotel,2017,June,1,0.705
33621,Resort Hotel,2017,February,0,0.08
17055,Resort Hotel,2015,September,0,0.055
2579,Resort Hotel,2015,October,0,0.0
16953,Resort Hotel,2015,September,0,0.0
93370,City Hotel,2016,July,0,0.0
67243,City Hotel,2017,April,1,0.5166666666666666
57103,City Hotel,2016,September,1,0.97
70580,City Hotel,2017,June,1,0.16
92627,City Hotel,2016,July,0,0.01
66383,City Hotel,2017,April,1,0.8258928571428572
113974,City Hotel,2017,June,0,0.5708333333333333
113398,City Hotel,2017,June,0,0.3
91874,City Hotel,2016,June,0,0.0
24540,Resort Hotel,2016,May,0,0.24708333333333335
29411,Resort Hotel,2017,May,0,0.05
14114,Resort Hotel,2015,November,0,0.0
97140,City Hotel,2016,September,0,0.0
66778,City Hotel,2017,April,1,0.59
12750,Resort Hotel,2017,July,1,0.28
3691,Resort Hotel,2015,December,0,0.0
10145,Resort Hotel,2017,February,1,0.405
33417,Resort Hotel,2017,February,0,0.0
27283,Resort Hotel,2016,August,0,0.89
44095,City Hotel,2015,September,1,1.0
94257,City Hotel,2016,August,0,0.015
13910,Resort Hotel,2016,September,0,0.55
18456,Resort Hotel,2015,December,1,0.66
33844,Resort Hotel,2017,March,0,0.03
24245,Resort Hotel,2016,May,0,0.0
111856,City Hotel,2017,May,0,0.1
114140,City Hotel,2017,June,0,0.38
65220,City Hotel,2017,March,1,0.214
31032,Resort Hotel,2016,December,0,0.01
62780,City Hotel,2017,January,1,0.75
72773,City Hotel,2017,August,1,0.9
954,Resort Hotel,2015,August,0,0.84
107655,City Hotel,2017,March,0,0.02
54323,City Hotel,2016,July,1,0.85
68731,City Hotel,2017,May,1,1.0
19371,Resort Hotel,2015,December,0,0.03
82435,City Hotel,2015,December,0,0.02
46473,City Hotel,2016,January,1,1.0
17981,Resort Hotel,2015,November,1,1.0
34475,Resort Hotel,2017,March,0,0.02
18070,Resort Hotel,2016,February,0,0.2
33382,Resort Hotel,2017,February,0,0.36
38288,Resort Hotel,2017,July,0,0.32
88417,City Hotel,2016,May,0,0.04
100716,City Hotel,2016,October,0,0.2
73524,City Hotel,2017,August,1,0.75
72042,City Hotel,2017,July,1,0.47
108503,City Hotel,2017,March,0,0.2
118115,City Hotel,2017,August,0,0.24
73171,City Hotel,2017,August,1,0.96
61456,City Hotel,2016,December,1,0.57
95778,City Hotel,2016,August,0,0.06285714285714286
37693,Resort Hotel,2017,June,0,0.03
23518,Resort Hotel,2016,April,0,0.01
49703,City Hotel,2016,April,0,0.13
59109,City Hotel,2016,October,1,1.0
73274,City Hotel,2017,August,1,0.91
106837,City Hotel,2017,March,0,0.0
55764,City Hotel,2016,August,1,0.73
40576,City Hotel,2015,August,0,0.6843043462815137
75805,City Hotel,2015,September,1,1.0
86642,City Hotel,2016,April,0,0.021354144133885807
83886,City Hotel,2016,February,0,0.07
23188,Resort Hotel,2016,April,0,0.19
39270,Resort Hotel,2017,August,0,0.11
91406,City Hotel,2016,June,0,0.04
1051,Resort Hotel,2015,August,1,0.69
107492,City Hotel,2017,March,0,0.0
110305,City Hotel,2017,April,0,0.605
64470,City Hotel,2017,March,1,1.0
91494,City Hotel,2016,June,0,0.13
87069,City Hotel,2016,April,0,0.0
106796,City Hotel,2017,February,0,0.41
26618,Resort Hotel,2016,July,0,0.86
21704,Resort Hotel,2016,March,0,0.08
74198,City Hotel,2015,October,1,1.0
26370,Resort Hotel,2016,July,0,0.42
97730,City Hotel,2016,September,0,0.24
44909,City Hotel,2015,October,0,0.0
84967,City Hotel,2016,March,0,0.0
37156,Resort Hotel,2017,June,0,0.02
73878,City Hotel,2015,September,1,1.0
7724,Resort Hotel,2016,August,1,0.74
22642,Resort Hotel,2016,March,0,0.25
1807,Resort Hotel,2015,September,0,0.0
57620,City Hotel,2016,September,1,1.0
91849,City Hotel,2016,June,0,0.3353333333333333
40039,Resort Hotel,2017,August,0,0.79
108300,City Hotel,2017,March,0,0.0
24604,Resort Hotel,2016,May,0,0.17
19084,Resort Hotel,2015,December,0,0.0
98661,City Hotel,2016,September,0,0.0
69944,City Hotel,2017,June,1,0.97
106932,City Hotel,2017,March,0,0.33
13649,Resort Hotel,2017,August,1,0.72
65182,City Hotel,2017,March,1,0.4
49015,City Hotel,2016,April,0,0.29
100337,City Hotel,2017,May,0,0.0
73868,City Hotel,2015,August,1,1.0
43811,City Hotel,2015,September,0,0.0
102337,City Hotel,2016,November,0,0.02
81621,City Hotel,2016,April,1,1.0
59889,City Hotel,2016,November,1,1.0
69985,City Hotel,2017,June,1,0.68
116743,City Hotel,2017,July,0,0.41
33203,Resort Hotel,2017,February,0,0.0
76934,City Hotel,2015,September,1,1.0
89119,City Hotel,2016,May,0,0.0
91948,City Hotel,2016,June,0,0.21
61960,City Hotel,2016,December,1,0.6525
73364,City Hotel,2017,August,1,0.65
88194,City Hotel,2016,April,0,0.24
88481,City Hotel,2016,May,0,0.0
35483,Resort Hotel,2017,April,0,0.01
86726,City Hotel,2016,April,0,0.08
46694,City Hotel,2016,January,1,0.47
118090,City Hotel,2017,August,0,0.0
26969,Resort Hotel,2016,August,0,0.63
63210,City Hotel,2017,February,1,1.0
16868,Resort Hotel,2015,September,0,0.0
42555,City Hotel,2015,September,0,0.3
26531,Resort Hotel,2016,July,0,0.04
53734,City Hotel,2016,June,1,0.89
37636,Resort Hotel,2017,June,0,0.03
49891,City Hotel,2016,April,1,1.0
96060,City Hotel,2016,August,0,0.01
8705,Resort Hotel,2016,October,0,0.0
11533,Resort Hotel,2017,May,1,0.83
70633,City Hotel,2017,June,1,1.0
101143,City Hotel,2016,November,0,0.25
91921,City Hotel,2016,June,0,0.48590389185977423
64778,City Hotel,2017,March,1,1.0
99573,City Hotel,2016,October,0,0.35652691134115294
99157,City Hotel,2016,October,0,0.0
93079,City Hotel,2016,July,0,0.45
118385,City Hotel,2017,August,0,0.06
6938,Resort Hotel,2016,July,1,1.0
88439,City Hotel,2016,April,0,0.19
116046,City Hotel,2017,July,0,0.07
95009,City Hotel,2016,August,0,0.03
80603,City Hotel,2017,July,0,0.18
85468,City Hotel,2016,March,0,0.39
95119,City Hotel,2016,August,0,0.06
28869,Resort Hotel,2016,October,0,0.01
10096,Resort Hotel,2017,February,1,0.24666666666666667
68784,City Hotel,2017,May,1,1.0
117043,City Hotel,2017,July,0,0.09
102474,City Hotel,2016,November,0,0.58
13906,Resort Hotel,2017,May,0,0.04
77331,City Hotel,2015,December,1,0.98
13339,Resort Hotel,2017,August,1,0.895
70069,City Hotel,2017,June,1,0.98
59146,City Hotel,2016,October,1,0.3035
76272,City Hotel,2015,July,1,1.0
3997,Resort Hotel,2016,February,1,1.0
37685,Resort Hotel,2017,June,0,0.0
93191,City Hotel,2016,July,0,0.02
53911,City Hotel,2016,July,1,0.55
27583,Resort Hotel,2016,August,0,0.21
93959,City Hotel,2016,July,0,0.01
96655,City Hotel,2016,September,0,0.03
1971,Resort Hotel,2015,September,0,0.07
45495,City Hotel,2015,October,0,0.0
85690,City Hotel,2016,March,0,0.11
7148,Resort Hotel,2016,July,1,0.96
67118,City Hotel,2017,April,1,0.56
111557,City Hotel,2017,May,0,0.16333333333333336
71620,City Hotel,2017,July,1,1.0
52265,City Hotel,2016,June,0,0.54
75784,City Hotel,2015,September,1,1.0
82902,City Hotel,2016,February,1,1.0
85331,City Hotel,2016,March,0,0.18
16061,Resort Hotel,2015,August,0,0.04
19309,Resort Hotel,2015,December,0,0.04533333333333333
93241,City Hotel,2016,July,0,0.5
47243,City Hotel,2016,February,1,0.95
5234,Resort Hotel,2016,April,0,0.0
22415,Resort Hotel,2016,March,0,0.04
42467,City Hotel,2015,September,0,0.0
31155,Resort Hotel,2016,December,0,0.34
91344,City Hotel,2016,June,0,0.3
21502,Resort Hotel,2017,May,0,0.01
109230,City Hotel,2017,April,0,0.0
21231,Resort Hotel,2016,February,0,0.07166666666666667
32672,Resort Hotel,2017,January,0,0.04
100950,City Hotel,2016,November,0,0.38
109869,City Hotel,2017,April,0,0.05
67961,City Hotel,2017,May,1,1.0
114670,City Hotel,2017,June,0,0.27
20611,Resort Hotel,2016,February,0,0.27014285714285713
93280,City Hotel,2016,July,0,0.03
88263,City Hotel,2016,May,0,0.01
74052,City Hotel,2015,August,1,1.0
33087,Resort Hotel,2017,February,0,0.02
99134,City Hotel,2016,October,0,0.0
103016,City Hotel,2016,December,0,0.0
1563,Resort Hotel,2015,September,1,0.756655303030303
29895,Resort Hotel,2016,November,0,0.46
32236,Resort Hotel,2017,January,0,0.1576451543839672
112244,City Hotel,2017,May,0,0.58325
6106,Resort Hotel,2016,May,0,0.0
63391,City Hotel,2017,February,1,0.76
61327,City Hotel,2016,December,1,1.0
23453,Resort Hotel,2016,April,0,0.0
12207,Resort Hotel,2017,June,1,0.5766666666666667
41929,City Hotel,2015,August,0,0.34
90838,City Hotel,2016,June,0,0.0
111581,City Hotel,2017,May,0,0.06
41065,City Hotel,2015,August,0,0.16
69194,City Hotel,2017,May,1,0.27
21916,Resort Hotel,2016,March,0,0.02
49115,City Hotel,2016,April,1,0.021354144133885807
57696,City Hotel,2016,September,1,1.0
112830,City Hotel,2017,May,0,0.0
66862,City Hotel,2017,April,1,1.0
15733,Resort Hotel,2015,July,0,0.27
76132,City Hotel,2015,October,1,1.0
35878,Resort Hotel,2017,May,0,0.05
21297,Resort Hotel,2016,February,0,0.04
104312,City Hotel,2017,January,0,0.021666666666666664
13389,Resort Hotel,2017,August,1,0.32
110293,City Hotel,2017,April,0,0.0
62692,City Hotel,2017,January,1,0.63
74443,City Hotel,2015,August,1,1.0
81699,City Hotel,2015,December,0,0.02
40120,City Hotel,2015,July,1,0.88
71497,City Hotel,2017,July,1,0.41
56455,City Hotel,2016,September,1,1.0
12022,Resort Hotel,2017,June,1,0.53
114478,City Hotel,2017,June,0,0.32
1212,Resort Hotel,2015,August,0,0.2
16239,Resort Hotel,2015,August,0,0.53
79616,City Hotel,2015,October,0,0.0
106388,City Hotel,2017,February,0,0.04
85293,City Hotel,2016,March,0,0.0
95924,City Hotel,2016,August,0,0.44
15192,Resort Hotel,2015,September,1,1.0
34895,Resort Hotel,2017,April,0,0.04
38344,Resort Hotel,2017,July,0,0.6
114652,City Hotel,2017,June,0,0.4107261904761904
34770,Resort Hotel,2017,March,0,0.08673809523809524
71955,City Hotel,2017,July,1,0.58
94330,City Hotel,2016,July,0,0.09
88537,City Hotel,2016,May,0,0.04
23963,Resort Hotel,2016,May,0,0.0
47388,City Hotel,2016,February,1,0.89
42725,City Hotel,2015,September,0,0.06789395937117458
17745,Resort Hotel,2015,October,0,0.35
10982,Resort Hotel,2017,April,1,0.76
16805,Resort Hotel,2015,September,0,0.04
108211,City Hotel,2017,March,0,0.26
18149,Resort Hotel,2015,November,0,0.45
21459,Resort Hotel,2016,February,0,0.46
3478,Resort Hotel,2015,December,1,1.0
114935,City Hotel,2017,June,0,0.46
30575,Resort Hotel,2016,November,0,0.06
61557,City Hotel,2016,December,1,0.99
40803,City Hotel,2015,August,0,0.0
117255,City Hotel,2017,July,0,0.49
90398,City Hotel,2016,June,0,0.13
111201,City Hotel,2017,May,0,0.07
71748,City Hotel,2017,July,1,0.79
10774,Resort Hotel,2017,April,1,1.0
43637,City Hotel,2015,September,1,0.62
21762,Resort Hotel,2016,March,0,0.0
83887,City Hotel,2016,February,0,0.29
105995,City Hotel,2017,February,0,0.0
69477,City Hotel,2017,June,1,0.28
65566,City Hotel,2017,April,1,0.42
23442,Resort Hotel,2016,April,0,0.0
27351,Resort Hotel,2016,August,0,0.02
37110,Resort Hotel,2017,June,0,0.02
105902,City Hotel,2017,February,0,0.27
25980,Resort Hotel,2016,July,0,0.1
21207,Resort Hotel,2016,February,0,0.05
106749,City Hotel,2017,February,0,0.16
81904,City Hotel,2016,May,1,1.0
1498,Resort Hotel,2015,September,1,0.26
101025,City Hotel,2016,November,0,0.16
35147,Resort Hotel,2017,April,0,0.5142857142857143
81281,City Hotel,2015,December,0,0.0
69050,City Hotel,2017,May,1,0.29
70724,City Hotel,2017,June,1,1.0
94383,City Hotel,2017,March,0,0.05
34833,Resort Hotel,2017,April,0,0.1
31671,Resort Hotel,2016,December,0,0.57
105646,City Hotel,2017,February,0,0.025
13064,Resort Hotel,2017,July,1,0.81
53246,City Hotel,2016,June,1,0.99
68208,City Hotel,2017,May,1,1.0
101432,City Hotel,2016,November,0,0.22
7213,Resort Hotel,2016,July,1,0.83
7012,Resort Hotel,2016,July,1,0.95
8890,Resort Hotel,2016,October,1,0.85
111068,City Hotel,2017,May,0,0.21
86979,City Hotel,2016,April,0,0.01
7009,Resort Hotel,2016,July,1,0.4947380952380953
4048,Resort Hotel,2016,February,1,1.0
67014,City Hotel,2017,April,1,1.0
93077,City Hotel,2016,July,0,0.01
65331,City Hotel,2017,March,1,0.5713888888888888
28722,Resort Hotel,2016,October,0,0.0
46345,City Hotel,2015,December,0,0.05
105133,City Hotel,2017,January,0,0.16
7624,Resort Hotel,2016,August,1,0.92
81334,City Hotel,2015,December,0,0.02
89488,City Hotel,2016,May,0,0.2
90362,City Hotel,2016,June,0,0.26
84566,City Hotel,2016,February,0,0.565
95179,City Hotel,2016,August,0,0.32
119024,City Hotel,2017,August,0,0.2
79577,City Hotel,2015,October,0,0.01
91258,City Hotel,2016,June,0,0.1
1527,Resort Hotel,2015,September,1,0.6
35866,Resort Hotel,2017,April,0,0.01
101868,City Hotel,2016,November,0,0.4854166666666667
92381,City Hotel,2016,July,0,0.19
6385,Resort Hotel,2016,June,1,0.66
43237,City Hotel,2015,September,0,0.03
99590,City Hotel,2016,October,0,0.25
38787,Resort Hotel,2017,July,0,0.43
34405,Resort Hotel,2017,March,0,0.07
8292,Resort Hotel,2016,September,1,0.68
56510,City Hotel,2016,September,1,1.0
8858,Resort Hotel,2016,October,1,0.21
30736,Resort Hotel,2016,December,0,0.39
25379,Resort Hotel,2016,June,0,0.48
41668,City Hotel,2015,August,0,0.0
49931,City Hotel,2016,April,1,0.08
112828,City Hotel,2017,May,0,0.262
91110,City Hotel,2016,June,0,0.0
109954,City Hotel,2017,April,0,0.31
9731,Resort Hotel,2016,December,1,0.6726190476190476
8976,Resort Hotel,2016,October,1,1.0
115666,City Hotel,2017,July,0,0.71
50401,City Hotel,2016,April,0,0.0
74913,City Hotel,2015,July,1,1.0
29159,Resort Hotel,2016,October,0,0.14
3924,Resort Hotel,2016,February,0,0.05
16465,Resort Hotel,2015,August,0,0.16
46219,City Hotel,2015,December,0,0.03
29073,Resort Hotel,2016,October,0,0.01
108833,City Hotel,2017,March,0,0.42
89350,City Hotel,2016,May,0,0.1
110649,City Hotel,2017,April,0,0.21
81501,City Hotel,2015,December,0,0.0
54023,City Hotel,2016,July,1,0.37
79251,City Hotel,2016,December,1,1.0
90022,City Hotel,2016,May,0,0.6228571428571429
5783,Resort Hotel,2016,May,1,0.95
103791,City Hotel,2016,December,0,0.53
72047,City Hotel,2017,July,1,1.0
96772,City Hotel,2016,September,0,0.31
100325,City Hotel,2016,October,0,0.27
24792,Resort Hotel,2016,June,0,0.488
75122,City Hotel,2015,September,1,1.0
48885,City Hotel,2016,April,1,0.27
36517,Resort Hotel,2017,May,0,0.01
28154,Resort Hotel,2016,September,0,0.0
92829,City Hotel,2016,July,0,0.0
33308,Resort Hotel,2017,February,0,0.0
91816,City Hotel,2016,June,0,0.01
25788,Resort Hotel,2016,July,0,0.0
38561,Resort Hotel,2017,July,0,0.18
28840,Resort Hotel,2016,October,0,0.11
81214,City Hotel,2015,December,0,0.19
1813,Resort Hotel,2015,September,0,0.1
52785,City Hotel,2016,June,1,1.0
39766,Resort Hotel,2017,August,0,0.06
99368,City Hotel,2016,October,0,0.0
13405,Resort Hotel,2017,August,1,0.75
26687,Resort Hotel,2016,July,0,0.09
109069,City Hotel,2017,April,0,0.0
88988,City Hotel,2016,May,0,0.12
75649,City Hotel,2015,August,1,1.0
830,Resort Hotel,2015,July,1,0.56
99406,City Hotel,2016,October,0,0.0
38841,Resort Hotel,2017,July,0,0.41
15876,Resort Hotel,2017,May,0,0.04
2269,Resort Hotel,2015,October,0,0.04
50445,City Hotel,2016,May,1,0.08
77248,City Hotel,2015,September,1,1.0
3860,Resort Hotel,2016,January,1,0.308
60607,City Hotel,2016,November,1,1.0
114165,City Hotel,2017,June,0,0.04
115238,City Hotel,2017,July,0,0.0
106178,City Hotel,2017,February,0,0.4
18845,Resort Hotel,2015,November,0,0.13
97867,City Hotel,2016,September,0,0.0
105968,City Hotel,2017,February,0,0.0
34676,Resort Hotel,2017,March,0,0.02
32773,Resort Hotel,2017,February,0,0.02333333333333333
90609,City Hotel,2016,June,0,0.0
109119,City Hotel,2017,April,0,0.21
96930,City Hotel,2016,September,0,0.07
92262,City Hotel,2016,June,0,0.1
85863,City Hotel,2016,March,0,0.78
75946,City Hotel,2015,August,1,1.0
86371,City Hotel,2016,March,0,0.68
95032,City Hotel,2016,August,0,0.08
58430,City Hotel,2016,October,1,1.0
84146,City Hotel,2016,February,0,0.0
21353,Resort Hotel,2016,February,0,0.02
34828,Resort Hotel,2017,April,0,0.19
108922,City Hotel,2017,March,0,0.19
75829,City Hotel,2015,September,1,1.0
106290,City Hotel,2017,February,0,0.0
86738,City Hotel,2016,April,0,0.11
113755,City Hotel,2017,June,0,0.01
81405,City Hotel,2015,December,1,0.93
11186,Resort Hotel,2017,April,1,0.25
25211,Resort Hotel,2016,June,0,0.07
64651,City Hotel,2017,March,1,0.97
108173,City Hotel,2017,March,0,0.0
88935,City Hotel,2016,May,0,0.01
22558,Resort Hotel,2016,March,0,0.04
93489,City Hotel,2016,July,0,0.0
66469,City Hotel,2017,April,1,0.96
83102,City Hotel,2016,January,0,0.03
112038,City Hotel,2017,May,0,0.54
58813,City Hotel,2016,October,1,1.0
113954,City Hotel,2017,June,0,0.45
9221,Resort Hotel,2016,November,1,1.0
100551,City Hotel,2016,October,0,0.13
15408,Resort Hotel,2015,July,0,0.01
41647,City Hotel,2015,August,0,0.73
34419,Resort Hotel,2017,March,0,0.02
49789,City Hotel,2016,April,1,1.0
54642,City Hotel,2016,July,0,0.15
91933,City Hotel,2016,June,0,0.07
93749,City Hotel,2016,July,0,0.04
29830,Resort Hotel,2016,November,0,0.0
111946,City Hotel,2017,May,0,0.41
19686,Resort Hotel,2015,December,0,0.01
71067,City Hotel,2017,June,1,1.0
74091,City Hotel,2015,September,1,1.0
24748,Resort Hotel,2016,May,0,0.1
10874,Resort Hotel,2017,April,1,0.95
55757,City Hotel,2016,August,1,0.58
26553,Resort Hotel,2016,July,0,0.0
109313,City Hotel,2017,April,0,0.07
57577,City Hotel,2016,September,1,0.47
66889,City Hotel,2017,April,1,1.0
67139,City Hotel,2017,April,1,0.56
4532,Resort Hotel,2016,March,0,0.0
75892,City Hotel,2015,July,1,1.0
71014,City Hotel,2017,June,1,0.23
109035,City Hotel,2017,April,0,0.05
47622,City Hotel,2016,February,1,0.99
94247,City Hotel,2016,August,0,0.11
21695,Resort Hotel,2016,March,0,0.0
53175,City Hotel,2016,June,1,1.0
83234,City Hotel,2016,January,0,0.0
35724,Resort Hotel,2017,April,0,0.72
36025,Resort Hotel,2017,May,0,0.06
9980,Resort Hotel,2017,February,1,0.22
74149,City Hotel,2015,September,1,1.0
97404,City Hotel,2016,September,0,0.0
95195,City Hotel,2016,August,0,0.04
26745,Resort Hotel,2016,August,0,0.17
27443,Resort Hotel,2016,August,0,0.23
91626,City Hotel,2016,June,0,0.12
13851,Resort Hotel,2016,December,0,0.12
5711,Resort Hotel,2016,May,1,0.615234716264128
35048,Resort Hotel,2017,April,0,0.62
82096,City Hotel,2016,January,1,0.81
23596,Resort Hotel,2016,April,0,0.0
37824,Resort Hotel,2017,June,0,0.24
7119,Resort Hotel,2016,July,1,0.74
47554,City Hotel,2016,February,1,0.01
88788,City Hotel,2017,July,0,0.08
56875,City Hotel,2016,September,1,0.29
106980,City Hotel,2017,March,0,0.35
93258,City Hotel,2016,July,0,0.65
42173,City Hotel,2015,September,0,0.06
27690,Resort Hotel,2016,August,0,0.01
29714,Resort Hotel,2016,November,0,0.0
47114,City Hotel,2016,February,0,0.010625
44998,City Hotel,2015,October,1,1.0
52108,City Hotel,2016,May,1,1.0
15486,Resort Hotel,2015,July,0,0.06
56597,City Hotel,2016,September,1,1.0
74627,City Hotel,2015,October,1,1.0
16809,Resort Hotel,2015,September,1,0.98
94839,City Hotel,2016,August,0,0.03
112011,City Hotel,2017,May,0,0.47
65274,City Hotel,2017,March,1,0.7040000000000001
39912,Resort Hotel,2017,August,0,0.35
114161,City Hotel,2017,June,0,0.37
112119,City Hotel,2017,June,0,0.2333333333333333
81783,City Hotel,2016,February,1,1.0
26416,Resort Hotel,2016,July,0,0.11
8284,Resort Hotel,2016,September,1,1.0
30531,Resort Hotel,2016,November,0,0.03
33132,Resort Hotel,2017,February,0,0.02
97904,City Hotel,2016,September,0,0.0
1886,Resort Hotel,2015,September,0,0.0
58112,City Hotel,2016,October,1,1.0
75220,City Hotel,2015,August,1,1.0
105285,City Hotel,2017,February,0,0.65
117579,City Hotel,2017,August,0,0.13
1155,Resort Hotel,2015,August,1,0.98
40920,City Hotel,2015,August,0,0.018000000000000002
490,Resort Hotel,2015,July,0,0.18
33407,Resort Hotel,2017,February,0,0.22
86740,City Hotel,2016,April,0,0.03
24608,Resort Hotel,2016,May,0,0.0
40454,City Hotel,2015,July,0,0.5342806819199745
106258,City Hotel,2017,February,0,0.69
21278,Resort Hotel,2016,February,0,0.0
117772,City Hotel,2017,July,0,0.07
7982,Resort Hotel,2016,September,1,0.72
2668,Resort Hotel,2015,October,0,0.01
17314,Resort Hotel,2015,October,0,0.0
82766,City Hotel,2016,February,1,1.0
48270,City Hotel,2016,March,1,1.0
38543,Resort Hotel,2017,July,0,0.45
111471,City Hotel,2017,May,0,0.02
114817,City Hotel,2017,June,0,0.0
48145,City Hotel,2016,March,1,0.57
46162,City Hotel,2015,December,0,0.07
108838,City Hotel,2017,March,0,0.31
10464,Resort Hotel,2017,March,1,1.0
76254,City Hotel,2015,October,1,1.0
77818,City Hotel,2015,September,0,0.0
71732,City Hotel,2017,July,1,0.06
51766,City Hotel,2016,May,1,0.22
104036,City Hotel,2016,December,0,0.14
56158,City Hotel,2016,August,1,0.58
49745,City Hotel,2016,April,1,0.54
85946,City Hotel,2016,March,0,0.03
15191,Resort Hotel,2015,September,1,1.0
59898,City Hotel,2016,November,1,1.0
